id,is_tv_subscriber,is_movie_package_subscriber,subscription_age,bill_avg,reamining_contract,service_failure_count,download_avg,upload_avg,download_over_limit,churn,has_contract
267840,True,False,2.52,23,0.0,0,16.8,1.6,0,True,False
267845,True,False,1.59,22,0.0,0,0.0,0.0,0,True,False
267861,True,False,4.87,26,0.0,0,43.7,2.3,0,True,False
267944,False,False,0.67,22,1.31,0,0.0,0.0,0,True,True
267954,True,True,5.13,26,0.0,1,13.7,0.6,0,True,False
267973,True,False,2.85,0,0.0,1,3.2,0.4,6,True,False
268002,True,False,3.21,22,0.0,3,42.2,2.5,0,True,False
268026,False,False,2.85,0,0.0,0,0.0,0.0,0,True,False
268031,True,True,6.9,19,1.89,1,101.8,6.3,0,False,True
268039,True,True,6.9,16,1.74,0,43.0,3.2,0,False,True
268051,True,False,2.53,0,0.0,0,0.8,0.1,2,True,False
268077,False,False,0.99,51,0.0,0,0.0,0.0,0,True,False
268135,False,False,2.12,23,0.0,3,11.7,1.4,0,True,False
268162,False,False,1.07,0,0.0,0,0.0,0.0,1,True,False
268193,True,False,1.85,22,0.0,0,0.0,0.0,0,True,False
268211,True,False,6.9,22,0.99,0,42.3,3.6,0,False,True
268225,False,False,1.98,21,0.0,1,0.0,0.0,0,True,False
268248,True,False,1.98,21,0.0,0,0.0,0.0,0,True,False
268251,True,False,2.08,20,0.0,0,8.3,0.4,2,True,False
268303,True,False,2.9,21,0.0,0,7.4,1.3,0,True,False
268349,True,False,1.43,17,0.0,0,0.0,0.0,0,True,False
268381,False,False,5.07,19,0.0,0,11.3,0.5,0,True,False
268408,True,False,5.54,30,0.0,0,90.0,13.4,0,True,False
268431,True,False,3.77,20,0.0,0,43.0,4.2,0,True,False
268466,False,False,0.61,13,0.0,0,0.0,0.0,0,True,False
268472,True,False,2.73,24,0.0,1,11.4,0.7,0,True,False
268483,True,True,6.9,15,1.15,0,84.5,5.4,0,False,True
268513,True,True,6.9,10,1.27,1,40.6,3.4,0,False,True
268549,True,False,6.9,20,1.73,0,73.3,4.2,0,False,True
268607,True,False,5.2,26,0.0,0,148.5,8.1,0,True,False
268643,True,False,2.73,0,0.0,0,6.3,0.6,7,True,False
268658,True,True,6.9,21,1.84,0,31.7,1.5,0,False,True
268771,False,False,0.34,10,0.0,0,0.0,0.0,0,True,False
268823,True,True,6.9,18,1.95,1,102.0,4.0,0,False,True
268860,True,False,3.45,24,0.0,0,36.0,3.8,0,True,False
268866,True,False,2.49,0,0.0,0,5.0,0.3,7,True,False
268867,True,True,1.74,22,0.0,0,0.0,0.0,0,True,False
268872,True,False,6.9,21,0.24,0,50.8,7.7,0,False,True
268923,False,False,6.9,24,0.0,0,80.5,6.0,0,False,False
268951,False,False,2.12,20,0.0,0,0.0,0.0,0,True,False
268952,True,True,6.9,15,1.09,0,41.9,4.9,0,False,True
268962,True,False,5.37,21,0.0,0,46.0,4.7,0,True,False
268969,True,False,0.57,0,1.4,0,0.0,0.0,1,True,True
268974,True,True,6.9,10,1.41,0,44.6,2.9,0,False,True
269016,True,True,6.9,25,0.03,0,28.0,1.2,0,False,True
269029,True,True,6.84,28,0.0,0,39.3,2.3,0,True,False
269031,True,True,1.61,23,0.0,0,0.0,0.0,0,True,False
269055,True,False,7.77,22,0.12,0,5.7,0.7,0,True,True
269085,False,False,3.56,24,0.0,0,24.0,1.5,0,True,False
269086,False,False,2.18,0,0.0,0,0.0,0.0,2,True,False
269090,False,False,1.99,0,0.0,0,0.0,0.0,0,True,False
269120,False,False,2.13,18,0.0,0,0.0,0.0,0,True,False
269171,True,True,2.04,20,0.0,0,0.0,0.0,0,True,False
269188,True,False,6.9,20,0.98,0,36.6,2.5,0,False,True
269281,True,False,7.55,0,0.0,0,0.0,0.0,0,True,False
269324,True,True,0.84,22,0.0,0,0.0,0.0,0,True,False
269328,False,False,0.91,18,0.0,0,0.0,0.0,0,True,False
269334,True,True,6.9,10,1.38,0,188.5,11.9,0,False,True
269341,True,False,5.76,37,0.0,0,42.4,13.2,0,True,False
269350,True,True,4.32,17,0.0,0,16.5,0.9,1,True,False
269383,False,False,1.18,20,0.0,0,0.0,0.0,0,True,False
269396,True,False,6.43,12,0.0,0,1.9,0.3,6,True,False
269408,True,True,6.9,15,1.36,0,68.7,7.6,0,False,True
269419,True,False,6.9,19,0.63,0,79.1,2.3,0,False,True
269429,True,False,2.93,15,0.0,0,6.8,0.6,0,True,False
269442,False,False,0.55,0,0.0,1,0.0,0.0,1,True,False
269447,True,True,5.09,20,0.0,0,69.5,7.7,0,True,False
269450,True,False,3.37,0,0.0,0,8.2,0.5,6,True,False
269459,False,False,1.97,21,0.0,2,0.0,0.0,0,True,False
269466,False,False,1.01,17,0.0,0,0.0,0.0,0,True,False
269472,True,True,6.9,16,1.61,0,51.4,5.7,0,False,True
269485,True,False,4.83,19,0.0,0,11.0,1.0,0,True,False
269487,False,False,0.91,0,0.0,0,0.0,0.0,1,True,False
269515,False,False,2.14,21,0.0,0,8.6,0.8,0,True,False
269570,True,True,6.9,10,1.29,0,5.4,1.3,0,False,True
269584,True,True,6.9,21,0.46,0,24.7,1.9,0,False,True
269620,False,False,2.81,21,0.0,0,5.3,0.5,0,True,False
269632,True,True,3.5,16,0.0,0,24.7,3.2,0,True,False
269641,False,False,6.9,26,1.42,0,22.7,1.4,0,False,True
269652,True,True,2.39,21,0.0,0,6.5,0.7,0,True,False
269663,True,True,6.9,20,0.4,0,130.8,13.3,0,False,True
269672,False,False,3.08,37,0.0,0,40.2,4.9,0,True,False
269676,True,False,3.42,53,0.0,0,99.2,11.5,0,True,False
269677,False,False,1.11,21,0.0,2,0.0,0.0,0,True,False
269702,True,True,6.9,17,1.88,0,74.4,8.8,0,False,True
269761,True,False,4.71,29,0.0,0,37.1,3.2,0,True,False
269766,True,True,2.42,0,0.0,0,0.2,0.0,2,True,False
269784,True,True,6.9,12,0.52,0,275.0,15.0,0,False,True
269785,False,False,0.33,9,0.0,0,0.0,0.0,0,True,False
269812,True,True,3.78,24,0.0,0,4.3,0.9,0,True,False
269866,True,False,1.47,21,0.0,0,0.0,0.0,0,True,False
269882,False,False,6.48,24,0.0,0,15.5,3.5,6,True,False
269897,True,True,7.38,31,0.56,0,23.5,1.9,0,True,True
269907,True,True,1.11,23,0.01,0,0.0,0.0,0,True,True
270043,True,True,1.36,18,0.0,0,0.0,0.0,0,True,False
270080,False,False,2.01,23,0.0,0,0.0,0.0,0,True,False
270084,True,True,6.89,21,0.3,0,21.2,4.5,0,False,True
270135,False,False,6.89,12,0.0,0,5.3,0.7,6,False,False
270145,True,False,6.89,22,0.7,1,96.4,8.3,0,False,True
270150,False,False,1.1,0,0.0,0,0.0,0.0,1,True,False
270162,False,False,1.98,21,0.0,0,0.0,0.0,0,True,False
270181,True,False,3.05,22,0.0,0,9.5,0.6,0,True,False
270221,False,False,1.01,24,0.0,0,0.0,0.0,0,True,False
270225,False,False,2.02,23,0.0,0,0.0,0.0,0,True,False
270265,True,False,2.36,23,0.0,0,27.5,2.5,0,True,False
270266,False,False,0.45,7,1.52,0,0.0,0.0,0,True,True
270270,True,True,2.76,23,0.0,0,5.0,0.4,0,True,False
270293,True,True,6.89,16,1.57,0,65.1,4.1,0,False,True
270300,False,False,4.28,0,0.0,0,0.0,0.0,0,True,False
270301,True,False,7.56,0,0.0,0,0.0,0.0,0,True,False
270341,False,False,1.04,0,0.0,0,0.0,0.0,0,True,False
270345,True,False,6.89,21,0.27,0,31.5,3.6,0,False,True
270350,False,False,0.37,9,0.0,0,0.0,0.0,0,True,False
270353,True,False,1.98,0,0.0,0,0.0,0.0,6,True,False
270354,True,True,6.89,15,1.64,0,38.4,1.7,0,False,True
270381,False,False,2.3,17,0.0,0,8.1,0.4,0,True,False
270389,False,False,0.5,67,0.0,4,0.0,0.0,0,True,False
270408,False,False,1.98,21,0.0,0,0.0,0.0,0,True,False
270436,False,False,2.27,0,0.0,0,0.0,0.0,2,True,False
270610,True,False,6.89,20,1.45,0,75.7,5.7,5,False,True
270618,True,True,5.79,12,0.0,0,0.7,0.1,1,True,False
270627,True,True,6.34,12,0.0,0,8.0,0.5,0,True,False
270658,True,False,0.5,16,0.0,1,0.0,0.0,3,True,False
270665,True,False,2.79,21,0.0,0,25.3,7.3,0,True,False
270719,True,True,2.6,23,0.0,0,7.4,0.6,0,True,False
270730,False,False,1.5,21,0.0,1,0.0,0.0,0,True,False
270740,True,False,2.73,22,0.0,0,27.6,2.3,0,True,False
270747,True,True,6.89,12,1.0,0,5.5,3.4,0,False,True
270750,False,False,0.92,21,0.02,1,0.0,0.0,0,True,True
270768,True,True,6.85,17,0.0,0,8.6,1.3,0,True,False
270792,True,True,5.27,26,0.0,0,38.1,2.0,0,True,False
270800,True,False,6.89,29,0.19,0,65.0,2.8,0,False,True
270830,True,True,6.89,22,1.65,1,32.5,1.4,0,False,True
270831,True,False,6.89,20,0.96,0,9.9,0.9,0,False,True
270832,True,False,6.89,20,1.08,0,29.4,1.9,0,False,True
270835,True,True,6.89,19,1.61,3,60.3,7.0,0,False,True
270839,False,False,0.42,12,0.0,0,0.0,0.0,0,True,False
270869,True,True,4.01,24,0.0,0,20.0,2.1,0,True,False
270879,False,False,0.3,17,0.0,0,0.0,0.0,0,True,False
270883,False,False,2.67,0,0.0,0,14.3,0.6,7,True,False
270965,True,True,3.42,19,0.0,0,15.9,1.1,0,True,False
270971,True,False,6.89,25,0.09,0,101.4,13.8,0,False,True
271001,False,False,0.82,4,0.01,0,0.0,0.0,2,True,True
271003,False,False,0.28,18,1.93,0,0.0,0.0,0,True,True
271015,True,False,5.82,12,0.0,0,1.1,0.1,2,True,False
271016,False,False,3.83,40,0.0,0,3.4,0.2,0,True,False
271114,True,True,4.78,0,0.0,0,0.0,0.0,0,True,False
271124,True,True,7.73,0,0.0,0,0.0,0.0,0,True,False
271151,True,False,0.95,56,0.02,0,0.0,0.0,0,True,True
271164,True,True,1.84,21,0.0,0,0.0,0.0,0,True,False
271186,True,False,3.01,15,0.0,4,43.2,2.6,0,True,False
271187,True,True,6.89,10,1.26,0,19.2,1.5,0,False,True
271248,False,False,0.57,10,1.41,0,0.0,0.0,0,True,True
271273,True,True,6.89,15,1.05,2,85.2,7.9,0,False,True
271288,True,True,6.89,37,0.27,0,86.5,6.2,0,False,True
271290,True,True,6.89,24,1.92,0,38.2,2.3,0,False,True
271306,True,True,6.04,21,0.0,0,0.9,0.0,0,True,False
271314,True,False,6.57,28,0.0,0,182.0,17.7,0,True,False
271326,False,False,2.44,24,0.0,0,12.1,0.6,0,True,False
271391,True,False,6.89,21,0.39,2,85.0,5.8,0,False,True
271396,False,False,6.47,20,0.0,0,74.1,7.9,0,True,False
271412,True,False,6.89,20,1.26,0,40.1,2.0,0,False,True
271466,False,False,1.76,23,0.0,0,0.0,0.0,0,True,False
271503,True,True,0.56,0,0.0,0,0.0,0.0,6,True,False
271530,False,False,2.62,21,0.0,0,6.8,0.5,0,True,False
271575,False,False,1.42,17,0.0,0,0.0,0.0,0,True,False
271612,True,False,0.34,5,1.63,0,0.0,0.0,0,True,True
271669,True,True,6.89,12,0.96,0,109.4,6.2,0,False,True
271685,True,False,3.11,0,0.0,0,0.0,0.0,0,True,False
271698,True,True,6.89,30,0.0,0,27.8,2.1,0,False,False
271723,True,False,0.47,8,1.5,0,0.0,0.0,0,True,True
271727,True,False,1.04,3,0.01,0,0.0,0.0,0,True,True
271750,True,True,6.89,21,0.34,2,20.3,1.3,0,False,True
271757,True,True,4.12,10,0.0,0,2.7,0.3,6,True,False
271781,True,False,2.54,21,0.0,2,14.6,0.8,0,True,False
271844,True,False,0.62,0,1.23,7,0.0,0.0,5,True,True
271860,True,False,1.75,22,0.0,0,0.0,0.0,0,True,False
271870,True,True,1.98,21,0.0,0,0.0,0.0,0,True,False
271892,True,False,3.16,13,0.0,0,13.1,0.7,0,True,False
271905,True,True,6.89,40,1.07,0,266.1,10.8,0,False,True
271936,False,False,0.98,22,0.0,0,0.0,0.0,0,True,False
271941,True,True,5.4,19,0.0,0,1.8,0.2,0,True,False
271943,False,False,7.56,22,0.0,0,80.2,6.5,0,True,False
271979,False,False,4.44,31,0.0,0,57.1,9.8,0,True,False
272003,True,False,7.48,22,0.0,0,20.7,1.7,0,True,False
272008,True,False,7.58,21,0.0,0,18.2,1.1,0,True,False
272022,True,False,6.89,22,1.14,1,48.2,4.2,0,False,True
272041,True,True,0.15,14,0.0,0,0.0,0.0,0,True,False
272059,False,False,2.36,22,0.0,0,7.8,0.5,0,True,False
272082,True,False,2.92,0,0.0,0,0.4,0.0,0,True,False
272106,True,True,1.29,0,0.0,2,0.0,0.0,5,True,False
272161,False,False,1.99,22,0.0,0,0.0,0.0,0,True,False
272178,False,False,2.0,22,0.0,0,0.0,0.0,0,True,False
272200,False,False,0.9,18,0.0,0,0.0,0.0,0,True,False
272240,True,False,0.21,7,1.76,0,0.0,0.0,0,True,True
272258,True,False,7.13,0,0.0,0,0.0,0.0,0,True,False
272275,False,False,2.32,0,0.0,0,2.3,0.1,7,True,False
272286,True,False,0.26,0,1.71,0,0.0,0.0,0,True,True
272291,True,False,7.69,0,0.0,0,0.0,0.0,0,True,False
272324,True,False,4.9,32,0.0,0,29.5,1.6,0,True,False
272354,True,False,2.01,20,0.0,0,0.0,0.0,0,True,False
272390,True,True,3.16,37,0.0,0,48.6,6.9,0,True,False
272393,True,True,6.65,22,0.0,0,15.9,1.9,0,True,False
272395,False,False,2.75,22,0.0,0,17.4,1.7,0,True,False
272408,True,True,3.15,0,0.0,0,0.1,0.0,0,True,False
272417,False,False,3.55,10,0.0,0,0.5,0.0,0,True,False
272439,False,False,2.06,21,0.0,0,0.3,0.1,0,True,False
272454,False,False,0.5,57,0.0,2,0.0,0.0,0,True,False
272467,True,False,2.0,22,0.0,0,0.0,0.0,0,True,False
272479,False,False,0.89,22,0.03,1,0.0,0.0,0,True,True
272504,True,False,2.13,16,0.0,2,16.6,1.7,0,True,False
272522,True,False,2.44,24,0.0,0,36.8,2.4,0,True,False
272542,True,True,6.89,13,1.64,1,34.3,4.1,0,False,True
272557,False,False,0.23,0,1.74,0,0.0,0.0,0,True,True
272588,True,False,2.42,24,0.0,0,31.3,1.8,0,True,False
272631,True,False,3.16,8,0.0,0,4.9,0.3,0,True,False
272634,True,False,6.89,22,0.07,0,12.0,0.7,0,False,True
272644,False,False,1.86,18,0.0,0,0.0,0.0,0,True,False
272671,True,False,7.36,0,0.0,0,0.0,0.0,0,True,False
272702,True,True,5.84,19,0.3,3,52.0,2.6,0,True,True
272740,True,False,3.49,0,0.0,0,2.4,0.4,6,True,False
272752,False,False,1.78,24,0.0,0,0.0,0.0,0,True,False
272801,False,False,0.85,22,0.01,0,0.0,0.0,0,True,True
272842,True,False,6.89,12,0.88,2,54.2,4.4,0,False,True
272846,True,True,6.89,15,1.17,0,106.0,4.6,0,False,True
272855,False,False,3.04,21,0.0,0,16.7,1.3,0,True,False
272858,True,False,5.66,19,0.0,0,11.1,0.8,0,True,False
272872,False,False,3.78,15,0.0,0,21.0,2.7,0,True,False
272882,True,False,6.01,13,0.0,0,0.0,0.0,0,True,False
272887,False,False,0.19,27,0.0,7,0.0,0.0,0,True,False
272892,True,False,1.74,0,0.0,0,0.0,0.0,0,True,False
272903,True,True,2.18,39,0.0,0,6.7,0.5,0,True,False
272925,False,False,2.13,21,0.0,0,2.7,0.4,0,True,False
272945,False,False,4.72,24,0.0,1,31.6,3.4,0,True,False
272951,True,True,7.51,24,1.13,0,25.7,2.4,0,True,True
272956,True,False,3.01,23,0.0,0,3.4,0.2,0,True,False
272970,False,False,0.36,19,1.84,0,0.0,0.0,0,True,True
272987,True,True,2.01,19,0.0,0,0.0,0.0,0,True,False
272988,True,True,3.23,22,0.0,1,19.2,2.9,0,True,False
273014,True,True,3.09,18,0.0,0,2.1,0.1,0,True,False
273032,True,True,6.89,15,1.1,0,59.7,5.2,0,False,True
273074,False,False,1.72,21,0.0,0,0.0,0.0,0,True,False
273078,True,True,3.52,14,0.0,0,13.3,1.1,0,True,False
273081,False,False,0.42,19,0.0,0,0.0,0.0,0,True,False
273089,True,True,6.89,10,1.42,0,3.7,0.4,0,False,True
273097,True,True,2.42,0,0.0,0,13.3,1.2,2,True,False
273098,True,True,1.5,19,0.0,0,0.0,0.0,0,True,False
273122,False,False,2.44,0,0.0,0,0.5,0.0,1,True,False
273130,True,True,0.81,0,0.0,2,0.0,0.0,7,True,False
273148,False,False,1.13,16,0.0,0,0.0,0.0,0,True,False
273221,True,False,6.89,22,0.04,1,79.6,4.4,0,False,True
273316,False,False,1.99,22,0.0,0,0.0,0.0,0,True,False
273330,True,False,4.23,12,0.0,0,0.0,0.0,0,True,False
273351,True,True,7.29,0,0.0,0,0.0,0.0,0,True,False
273355,True,False,2.22,22,0.0,0,17.7,4.1,0,True,False
273357,False,False,0.25,5,1.72,0,0.0,0.0,0,True,True
273361,True,True,6.89,24,0.96,0,193.7,7.8,0,False,True
273413,True,False,4.45,22,0.0,1,26.7,1.4,0,True,False
273417,False,False,3.77,13,0.0,0,4.6,0.5,7,True,False
273453,False,False,4.7,27,0.0,0,4.4,0.2,0,True,False
273456,False,False,0.72,0,0.82,0,0.0,0.0,5,True,True
273514,True,True,2.21,14,0.0,0,5.6,0.4,5,True,False
273519,False,False,1.4,21,0.0,0,0.0,0.0,0,True,False
273544,True,True,6.89,15,1.53,0,64.4,3.6,1,False,True
273545,True,False,0.95,20,0.0,0,0.0,0.0,0,True,False
273548,True,False,7.12,121,0.0,1,623.2,43.8,0,True,False
273568,True,False,4.7,25,0.0,1,123.2,9.7,0,True,False
273578,True,False,3.82,15,0.0,0,0.4,0.0,0,True,False
273594,False,False,5.95,7,0.0,1,22.9,3.3,0,True,False
273610,True,False,6.8,34,0.0,0,29.6,6.9,1,True,False
273632,True,True,6.89,15,1.3,1,36.0,4.9,0,False,True
273680,True,True,6.89,12,0.55,0,42.2,3.0,0,False,True
273687,False,False,5.7,11,0.0,0,0.0,0.0,0,True,False
273697,True,True,6.89,17,1.82,0,48.3,4.6,0,False,True
273740,True,False,0.2,9,1.78,0,0.0,0.0,0,True,True
273793,True,False,1.8,21,0.0,0,0.0,0.0,0,True,False
273845,True,False,4.81,25,0.0,1,43.9,5.1,0,True,False
273858,True,True,4.45,23,0.0,0,28.4,1.5,0,True,False
273869,True,True,7.01,23,0.0,0,112.5,6.3,0,True,False
273884,False,False,0.9,22,0.01,2,0.0,0.0,0,True,True
273942,True,True,1.77,0,0.0,0,0.0,0.0,2,True,False
273967,True,True,6.88,10,1.26,0,26.8,3.7,0,False,True
273971,True,True,1.14,22,0.02,0,0.0,0.0,0,True,True
273982,False,False,2.83,0,0.0,0,2.0,0.3,3,True,False
273993,False,False,2.57,18,0.0,0,6.7,0.5,0,True,False
274024,True,True,5.21,34,0.0,0,67.0,8.7,0,True,False
274025,True,False,6.88,21,0.42,0,34.9,2.7,0,False,True
274041,False,False,1.54,21,0.0,0,0.0,0.0,0,True,False
274109,False,False,1.98,22,0.0,0,0.0,0.0,0,True,False
274166,False,False,1.25,19,0.0,0,0.0,0.0,0,True,False
274176,True,False,2.24,17,0.0,0,0.0,0.0,0,True,False
274178,True,False,3.16,22,0.0,2,5.9,0.4,0,True,False
274216,False,False,5.33,10,0.0,0,1.5,0.1,4,True,False
274233,True,False,2.05,0,0.0,0,0.0,0.0,5,True,False
274237,False,False,6.88,12,0.0,0,0.4,0.2,1,False,False
274246,False,False,4.37,22,0.0,0,9.5,0.8,0,True,False
274259,False,False,2.76,23,0.0,5,12.0,1.0,0,True,False
274281,True,False,3.57,13,0.0,0,52.4,4.5,0,True,False
274287,True,True,0.83,22,0.02,0,0.0,0.0,0,True,True
274288,True,False,1.31,19,0.0,2,0.0,0.0,0,True,False
274291,True,False,1.4,0,0.0,0,0.0,0.0,7,True,False
274301,True,False,6.88,21,0.15,0,35.4,2.5,0,False,True
274308,False,False,5.51,25,0.0,1,20.5,2.6,0,True,False
274311,False,False,0.99,16,0.0,0,0.0,0.0,0,True,False
274340,False,False,2.17,0,0.0,0,0.9,0.1,5,True,False
274387,True,True,6.88,17,0.0,0,52.1,3.9,0,False,False
274402,True,True,2.93,23,0.0,0,15.1,1.1,0,True,False
274495,True,False,1.28,20,0.0,0,0.0,0.0,0,True,False
274525,True,False,2.61,20,0.0,1,9.1,0.6,0,True,False
274539,False,False,1.35,18,0.0,0,0.0,0.0,0,True,False
274544,False,False,2.84,23,0.0,0,0.3,0.1,0,True,False
274548,False,False,3.09,22,0.0,0,5.1,0.4,0,True,False
274550,False,False,0.13,10,1.85,0,0.0,0.0,0,True,True
274561,False,False,0.63,15,0.0,0,0.0,0.0,0,True,False
274592,False,False,2.41,61,0.0,0,0.0,0.0,0,True,False
274601,True,True,6.88,12,0.38,0,107.1,5.6,0,False,True
274618,False,False,3.13,0,0.0,0,2.4,0.1,0,True,False
274623,True,True,6.88,22,1.37,0,13.9,0.3,0,False,True
274628,True,True,6.88,21,0.48,0,7.7,1.2,0,False,True
274655,True,False,0.79,20,0.03,1,0.0,0.0,0,True,True
274664,True,False,3.89,22,0.0,0,25.4,1.1,0,True,False
274709,True,False,1.83,19,0.0,0,0.0,0.0,2,True,False
274730,True,False,4.89,29,0.0,1,127.2,10.3,0,True,False
274735,True,True,2.98,22,0.0,0,12.6,1.5,0,True,False
274752,True,False,4.04,18,0.0,0,11.7,0.5,6,True,False
274760,False,False,0.64,14,0.0,0,0.0,0.0,0,True,False
274777,False,False,2.3,0,0.0,0,0.0,0.0,0,True,False
274779,True,True,2.4,0,0.0,0,1.0,0.1,2,True,False
274784,False,False,2.38,16,0.0,0,0.0,0.0,0,True,False
274795,True,True,7.39,0,0.0,0,0.1,0.0,0,True,False
274822,False,False,3.16,17,0.0,3,23.9,1.0,0,True,False
274843,True,False,0.34,5,1.64,0,0.0,0.0,0,True,True
274866,True,False,3.22,22,0.0,0,22.1,2.6,0,True,False
274917,True,True,6.88,10,1.09,0,62.4,3.8,0,False,True
274919,False,False,0.74,17,1.24,0,0.0,0.0,0,True,True
274941,True,True,2.21,15,0.0,0,0.0,0.0,0,True,False
274963,False,False,2.33,0,0.0,0,0.2,0.0,0,True,False
274972,True,False,2.27,20,0.0,0,8.6,0.6,0,True,False
274988,True,False,5.81,19,0.0,0,0.0,0.0,0,True,False
274989,True,False,5.6,18,0.0,1,81.9,5.5,0,True,False
274996,True,True,5.01,24,0.0,0,19.7,1.8,0,True,False
275000,True,False,4.71,10,0.0,0,0.7,0.1,1,True,False
275012,True,True,6.88,24,1.96,0,21.6,0.9,0,False,True
275077,True,False,6.88,21,0.2,0,96.8,4.1,0,False,True
275120,False,False,1.17,24,0.02,1,0.0,0.0,0,True,True
275147,True,False,2.78,21,0.0,0,27.8,3.2,0,True,False
275148,False,False,1.6,24,0.0,0,0.0,0.0,0,True,False
275156,True,False,5.82,22,0.0,0,31.6,1.1,0,True,False
275172,False,False,2.12,18,0.0,0,13.0,0.9,0,True,False
275179,True,False,6.88,22,0.91,0,57.8,5.0,0,False,True
275186,True,False,3.15,22,0.0,0,5.5,0.4,0,True,False
275190,False,False,1.24,0,0.0,0,0.0,0.0,0,True,False
275203,False,False,0.41,6,1.56,0,0.0,0.0,0,True,True
275207,False,False,1.97,22,0.0,0,0.0,0.0,0,True,False
275241,False,False,0.99,16,0.0,0,0.0,0.0,0,True,False
275246,False,False,0.59,0,0.0,0,0.0,0.0,2,True,False
275259,False,False,6.88,24,0.0,0,131.7,10.0,0,False,False
275314,True,True,5.56,38,0.0,0,117.4,10.0,0,True,False
275323,False,False,2.0,23,0.0,0,0.0,0.0,0,True,False
275342,False,False,1.97,0,0.0,3,0.0,0.0,0,True,False
275346,True,False,2.83,23,0.0,0,11.3,0.7,0,True,False
275418,True,False,1.98,22,0.0,0,0.0,0.0,0,True,False
275447,True,True,2.39,22,0.0,0,16.7,2.7,0,True,False
275475,True,True,6.88,15,1.39,0,62.4,5.6,0,False,True
275490,False,False,2.68,0,0.0,0,4.9,1.1,5,True,False
275502,False,False,1.27,13,0.0,2,0.0,0.0,4,True,False
275527,True,False,2.91,38,0.0,1,44.0,2.6,0,True,False
275542,True,True,6.88,24,1.02,0,45.3,2.2,0,False,True
275560,False,False,2.66,22,0.0,0,3.5,0.9,0,True,False
275568,True,False,6.53,33,0.0,1,86.4,2.5,0,True,False
275600,False,False,2.71,24,0.0,0,26.8,2.4,0,True,False
275618,True,False,2.52,0,0.0,0,4.5,0.4,6,True,False
275627,True,False,4.77,26,0.0,0,5.5,0.5,0,True,False
275633,True,True,6.88,32,0.93,0,103.8,4.9,0,False,True
275661,False,False,4.1,10,0.0,0,0.3,0.0,0,True,False
275665,True,False,6.88,21,0.32,0,47.3,3.6,0,False,True
275670,False,False,2.85,15,0.0,0,32.4,3.1,0,True,False
275675,True,False,2.91,0,0.0,1,15.6,1.0,1,True,False
275731,True,True,2.11,24,0.0,0,9.0,1.2,0,True,False
275735,False,False,1.98,0,0.0,1,0.0,0.0,2,True,False
275753,False,False,0.25,22,1.72,0,0.0,0.0,0,True,True
275767,False,False,7.16,0,0.0,0,0.0,0.0,0,True,False
275801,True,False,7.09,0,0.0,0,0.0,0.0,0,True,False
275855,True,False,5.52,30,0.0,0,31.0,2.8,0,True,False
275888,True,True,0.73,16,1.24,0,0.0,0.0,0,True,True
275912,True,True,6.88,15,1.24,0,105.5,7.2,0,False,True
275937,True,False,6.88,22,0.83,0,7.2,0.6,0,False,True
275976,True,False,6.88,22,1.94,0,23.2,1.4,0,False,True
276012,True,False,3.94,17,0.0,0,3.2,0.1,0,True,False
276029,True,True,7.23,0,0.0,0,0.0,0.0,0,True,False
276049,True,False,6.88,17,1.59,0,3.9,0.7,2,False,True
276073,True,True,0.56,0,0.0,0,0.0,0.0,0,True,False
276089,False,False,3.17,23,0.0,1,20.7,2.3,0,True,False
276105,True,False,6.88,25,1.97,0,68.9,6.8,0,False,True
276138,True,False,6.88,20,1.48,0,45.2,1.7,2,False,True
276202,True,False,7.22,11,0.43,0,80.3,7.3,0,True,True
276254,True,False,4.25,20,0.0,0,12.4,0.5,0,True,False
276276,True,True,6.88,20,0.04,0,82.7,6.0,0,False,True
276300,True,False,3.15,0,0.0,0,0.1,0.0,0,True,False
276334,True,True,6.59,22,0.0,0,43.2,3.5,0,True,False
276338,False,False,1.67,0,0.0,0,0.0,0.0,0,True,False
276347,False,False,1.68,20,0.0,0,0.0,0.0,0,True,False
276383,True,True,6.88,23,1.17,1,34.2,2.5,0,False,True
276392,True,False,2.45,21,0.0,0,11.7,0.9,0,True,False
276393,True,True,7.6,23,1.09,0,0.0,0.0,0,True,True
276443,True,True,0.89,68,0.0,2,0.0,0.0,0,True,False
276485,False,False,3.73,23,0.0,0,6.4,1.0,0,True,False
276501,True,False,6.88,22,1.04,0,64.2,4.0,0,False,True
276528,True,True,4.04,10,0.0,0,0.4,0.1,0,True,False
276538,True,False,2.21,36,0.0,3,4.6,0.2,0,True,False
276556,True,True,1.99,0,0.0,2,0.0,0.0,4,True,False
276572,True,False,5.64,22,0.0,2,32.7,1.6,0,True,False
276612,True,True,6.88,10,1.39,2,52.6,5.1,0,False,True
276616,False,False,1.99,0,0.0,0,0.0,0.0,0,True,False
276626,True,True,2.25,0,0.0,0,1.2,0.1,1,True,False
276647,False,False,1.08,19,0.89,0,0.0,0.0,0,True,True
276669,True,True,6.88,24,0.0,0,88.3,9.1,0,False,False
276691,False,False,0.15,0,0.0,0,0.0,0.0,1,True,False
276711,True,False,2.65,20,0.0,0,18.5,2.9,0,True,False
276742,False,False,1.43,0,0.0,0,0.0,0.0,7,True,False
276745,True,True,2.27,20,0.0,0,4.3,0.2,0,True,False
